SIREN,SIRET,Nom société,Enseigne,Catégorie entreprise,Forme juridique,Date création,Code NAF,Libellé NAF,Tranche effectifs,Adresse,Code postal,Ville,Site web,Email générique,Téléphone standard,Nom dirigeant,Prénom dirigeant,Fonction dirigeant,Email dirigeant,Téléphone dirigeant,LinkedIn dirigeant,LinkedIn société,Spécialité Santé,Spécialité Prévoyance,Spécialité IARD,Spécialité Auto,Spécialité RC Pro,Spécialité Entreprises,Spécialité Collectives,Spécialité Particuliers,Nb collaborateurs estimé,Niveau digitalisation,ICP Score,Priorité,Potentiel,Statut prospection,Canal,Date premier contact,Dernier contact,Relance prévue,Démo réalisée,Proposition envoyée,Closing estimé,Notes
433827185,43382718500094,,,PME,1000,2000-09-01,66.22Z,66.22Y,NN,LA MOTTE D EN BAS,22460,SAINT-THELO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433905429,43390542900018,,,PME,1000,2001-01-01,66.22Z,66.22Y,NN,4 RUE DU PARC,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434203246,43420324600021,SARL LPG,,PME,5499,2001-01-03,66.22Z,66.22Y,01,3 PL N D DU LOC,56890,SAINT-AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434304259,43430425900048,CABINET BOURHIS,,PME,5499,2001-01-23,66.22Z,66.22Y,11,115 RUE ROLAND GARROS,29490,GUIPAVAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434304259,43430425900121,CABINET BOURHIS,GENERALI,PME,5499,2001-01-23,66.22Z,66.22Y,11,8 PLACE DE L’EVECHE,29250,SAINT-POL-DE-LEON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434304259,43430425900139,CABINET BOURHIS,GENERALI,PME,5499,2001-01-23,66.22Z,66.22Y,11,30 RUE JEAN CLAUDE CALVEZ,29600,SAINT-MARTIN-DES-CHAMPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434668851,43466885100018,,,PME,1000,2001-02-20,66.22Z,66.22Y,NN,LESCOAT-MORIZUR,29260,SAINT-MEEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434712972,43471297200034,,,PME,1000,2001-01-01,66.22Z,66.22Y,NN,33 RUE DE LA DONELIERE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434712972,43471297200042,,,PME,1000,2001-01-01,66.22Z,66.22Y,NN,25 PLACE DE LA MAIRIE,35310,MORDELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435272323,43527232300013,SCDF BLONDEAU,,PME,2210,2001-01-01,66.22Z,66.22Y,NN,30 AVENUE FRANCOIS MITTERRAND,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435353446,43535344600055,[ND],[ND],PME,1000,2001-04-06,66.22Z,66.22Y,01,[ND] [ND] [ND],[ND],QUIMPERLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437558729,43755872900020,,MANDATAIRE D'ASSURANCE,PME,1000,2001-05-02,66.22Z,66.22Y,NN,11 RUE DES VIGNES,35220,CHATEAUBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437745458,43774545800020,,,PME,1000,2001-05-14,66.22Z,66.22Y,NN,36 RUE JEAN MOULIN,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438091449,43809144900027,,,PME,1000,2001-06-01,66.22Z,66.22Y,02,32 RUE DES ROUAIRIES,22100,DINAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438164931,43816493100026,,,PME,1000,2001-05-14,66.22Z,66.22Y,NN,12 PLACE SAINT-SAUVEUR,35600,REDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438164931,43816493100034,,AXA,PME,1000,2001-05-14,66.22Z,66.22Y,NN,9 AVENUE CARNOT,56360,LE PALAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438164931,43816493100059,,,PME,1000,2001-05-14,66.22Z,66.22Y,NN,12 AVENUE ANATOLE FRANCE,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438164931,43816493100067,,,PME,1000,2001-05-14,66.22Z,66.22Y,NN,1 PLACE MARECHAL FOCH,56700,HENNEBONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438243727,43824372700056,,GAN,PME,1000,1999-12-01,77.11A,66.22Y,NN,1 RUE DE VITRE,35130,LA GUERCHE-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438405045,43840504500032,,,PME,1000,2000-04-01,66.22Z,66.22Y,01,9 RUE DU GENERAL MANGIN,29400,LANDIVISIAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438627887,43862788700013,[ND],[ND],PME,1000,2001-07-09,66.22Z,66.22Y,03,[ND] [ND] [ND],[ND],LIFFRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438627887,43862788700021,[ND],[ND],PME,1000,2001-07-09,66.22Z,66.22Y,03,[ND] [ND] [ND],[ND],LIFFRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438628463,43862846300012,ASSURANCES JOUET - FLORIN,,PME,5499,2001-07-01,66.22Z,66.22Y,12,85 AVENUE EDOUARD HERRIOT,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438628463,43862846300020,ASSURANCES JOUET - FLORIN,,PME,5499,2001-07-01,66.22Z,66.22Y,12,10 PLACE DE L’EGLISE,56250,ELVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438628463,43862846300061,ASSURANCES JOUET - FLORIN,,PME,5499,2001-07-01,66.22Z,66.22Y,12,4 PLACE DU MARCHE,56190,MUZILLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438628463,43862846300079,ASSURANCES JOUET - FLORIN,,PME,5499,2001-07-01,66.22Z,66.22Y,12,PLACE DES TRINITAIRES,56370,SARZEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438628463,43862846300087,ASSURANCES JOUET - FLORIN,,PME,5499,2001-07-01,66.22Z,66.22Y,12,5 PLACE DE LA MADELEINE,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438716938,43871693800057,,AXA ASSURANCES,PME,1000,2001-07-10,66.22Z,66.22Y,NN,2 RUE FRANCOIS JACOB,22190,PLERIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439551722,43955172200028,,ASSURANCES AXA MONTIGNE,PME,1000,2001-10-04,66.22Z,66.22Y,NN,20 BOULEVARD JEAN JAURES,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440160240,44016024000030,AURA ASSURANCES,MMA AURA ASSURANCES,PME,5499,2002-01-02,66.22Z,66.22Y,11,18 RUE ALAIN D’ARGENTRE,35370,ARGENTRE-DU-PLESSIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440160240,44016024000063,AURA ASSURANCES,MMA - AURA ASSURANCES,PME,5499,2002-01-02,66.22Z,66.22Y,11,AVENUE D’HELMSTEDT,35500,VITRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440160240,44016024000105,AURA ASSURANCES,MMA AURA ASSURANCES,PME,5499,2002-01-02,66.22Z,66.22Y,11,1 PLACE SAINT PIERRE,35240,RETIERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440160240,44016024000113,AURA ASSURANCES,,PME,5499,2002-01-02,66.22Z,66.22Y,11,32 RUE DU DOCTEUR ROUX,35150,JANZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440160240,44016024000121,AURA ASSURANCES,,PME,5499,2002-01-02,66.22Z,66.22Y,11,10 RUE HENRI PLATIER,35130,LA GUERCHE-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440315943,44031594300074,VERLINGUE,VERLINGUE,ETI,5710,2001-12-27,66.22Z,66.22Y,41,12 RUE DE KEROGAN,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440315943,44031594300215,VERLINGUE,,ETI,5710,2001-12-27,66.22Z,66.22Y,41,9 RUE MAURICE FABRE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440315943,44031594300306,VERLINGUE,BIOMEDICINSURE,ETI,5710,2001-12-27,66.22Z,66.22Y,41,1 RUE ANITA CONTI,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440590529,44059052900036,SM FINANCES,,PME,5499,2002-01-10,66.22Z,66.22Y,NN,9 RUE PRESIDENT SADATE,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440634111,44063411100023,,,PME,1000,2002-01-02,66.22Z,66.22Y,03,26 PLACE DU CHAMP DE FOIRE,29270,CARHAIX-PLOUGUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440653145,44065314500019,ASSURANCES BRETAGNE SELECTION - A.B.S.,,PME,5499,2002-02-01,66.22Z,66.22Y,01,34 BOULEVARD LEON BLUM,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441004249,44100424900021,GROUPE OUEST ASSUR,,PME,5499,2002-03-04,66.22Z,66.22Y,NN,22 RUE DOCTEUR COTONNEC,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441512639,44151263900028,,,PME,1000,2002-03-28,66.22Z,66.22Y,NN,100  KEROMEN,29250,SIBIRIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441517778,44151777800011,STE DE FAIT CABINET S. ROUMY ET R.JOYEUX,,PME,2210,2002-04-01,66.22Z,66.22Y,NN,19 QUAI LAMENNAIS,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441517778,44151777800052,STE DE FAIT CABINET S. ROUMY ET R.JOYEUX,,PME,2210,2002-04-01,66.22Z,66.22Y,NN,4 AVENUE DU GENERAL DE GAULLE,35170,BRUZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441517778,44151777800060,STE DE FAIT CABINET S. ROUMY ET R.JOYEUX,,PME,2210,2002-04-01,66.22Z,66.22Y,NN,24 AVENUE HENRI FREVILLE,35200,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441536760,44153676000016,,,PME,1000,2002-02-18,66.22Z,66.22Y,NN,1 RUE DU GENERAL DE GAULLE,29520,CHATEAUNEUF-DU-FAOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441725231,44172523100019,SARL CORBET CONSULTANT,,PME,5499,2002-04-01,66.22Z,66.22Y,NN,1 RUE D'OUESSANT,35760,SAINT-GREGOIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441749033,44174903300011,,,PME,1000,2002-01-01,66.22Z,66.22Y,NN,16 GR GRANDE RUE,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441749033,44174903300045,,,PME,1000,2002-01-01,66.22Z,66.22Y,NN,47 RUE DU PUITS MAUGER,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441749033,44174903300060,,,PME,1000,2002-01-01,66.22Z,66.22Y,NN,1 AVENUE DU GENERAL DE GAULLE,35170,BRUZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441840006,44184000600031,,,PME,1000,2002-04-01,66.22Z,66.22Y,NN,33 RUE DE LA DONELIERE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441840006,44184000600049,,,PME,1000,2002-04-01,66.22Z,66.22Y,NN,2 PLACE DE LA MAIRIE,35310,MORDELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441840493,44184049300023,VARANGOT TASSET,,PME,2210,2002-04-01,66.22Z,66.22Y,02,15 AVENUE DES PLATANES,35310,MORDELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441840493,44184049300031,VARANGOT TASSET,,PME,2210,2002-04-01,66.22Z,66.22Y,02,33 RUE DE LA DONELIERE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441911914,44191191400089,BM ASSURANCES,,PME,5499,2002-05-02,66.22Z,66.22Y,03,11 RUE FRANCOIS MURET DE PAGNAC,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441911914,44191191400097,BM ASSURANCES,,PME,5499,2002-05-02,66.22Z,66.22Y,03,8 AVENUE DE LA LIBERATION,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442342911,44234291100033,,,PME,1000,2002-06-03,66.22Z,66.22Y,NN,LD LE PEU,56420,PLUMELEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442357315,44235731500021,,,PME,1000,2002-06-10,66.22Z,66.22Y,01,24 RUE DE MERDRIGNAC,35290,SAINT-MEEN-LE-GRAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442762779,44276277900050,[ND],[ND],PME,1000,2002-07-08,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],LES FOUGERETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442862603,44286260300044,,,PME,1000,2002-07-01,66.22Z,66.22Y,03,12 RUE AMPERE,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442862603,44286260300069,,,PME,1000,2002-07-01,66.22Z,66.22Y,03,1 RUE DE L EGLISE,22150,PLOEUC-L'HERMITAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443139209,44313920900029,GICA ASSURANCES,,PME,2385,2002-06-01,66.22Z,66.22Y,NN,LES ECRINS DE KERHOLO,22200,SAINT-AGATHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443486386,44348638600024,,,PME,1000,2002-10-01,66.22Z,66.22Y,02,106 AVENUE DE LA MARNE,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444137905,44413790500048,,,PME,1000,2002-11-15,66.22Z,66.22Y,02,46 AVENUE SERGENT MAGINOT,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444275671,44427567100634,ASTORIA FINANCE,,ETI,5710,2002-11-21,66.22Z,66.22Y,22,20 BOULEVARD DE BEAUMONT,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444407472,44440747200026,CONCEPT COURTAGE,,PME,5499,2002-11-09,66.22Z,66.22Y,NN,11 AVENUE LOUIS BARTHOU,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444477467,44447746700047,,,PME,1000,2002-10-01,66.22Z,66.22Y,NN,16 LOTISSEMENT BEAUSEJOUR,22210,PLUMIEUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444532691,44453269100011,TPG ASSURANCES,,PME,5499,2003-01-01,66.22Z,66.22Y,11,9 RUE GAMBETTA,22110,ROSTRENEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444532691,44453269100029,TPG ASSURANCES,SARL THOMAS-POILVET-GOESSANT,PME,5499,2003-01-01,66.22Z,66.22Y,11,26 AVENUE VICTOR HUGO,29270,CARHAIX-PLOUGUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444532691,44453269100052,TPG ASSURANCES,,PME,5499,2003-01-01,66.22Z,66.22Y,11,3 AVENUE DU GOELO,22970,PLOUMAGOAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444532691,44453269100060,TPG ASSURANCES,MMA,PME,5499,2003-01-01,66.22Z,66.22Y,11,P.A. DU GOHELEVE,56920,NOYAL-PONTIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444603203,44460320300035,,,PME,1000,2003-02-06,66.22Z,66.22Y,01,10 RUE FLOQUET,29120,PONT-L'ABBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444603203,44460320300043,,,PME,1000,2003-02-06,66.22Z,66.22Y,01,KERLEC,29120,COMBRIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444662845,44466284500015,,,PME,1000,2003-01-02,66.22Z,66.22Y,NN,8 BOULEVARD DE L'YSER,35200,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445029093,44502909300041,AELIS GESTION PRIVEE,,PME,5499,2003-01-02,66.22Z,66.22Y,02,29 RUE DE LORIENT,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445029093,44502909300066,AELIS GESTION PRIVEE,AELIS PATRIMOINE,PME,5499,2003-01-02,66.22Z,66.22Y,02,90 RUE DE LA PROVIDENCE,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445123748,44512374800060,,,PME,1000,2002-11-06,66.22Z,66.22Y,NN,51 RUE DU PUITS MAUGER,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445123748,44512374800078,,,PME,1000,2002-11-06,66.22Z,66.22Y,NN,2 BOULEVARD DE LA TOUR D'AUVERGNE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445394257,44539425700023,,,PME,1000,2003-02-15,66.22Z,66.22Y,01,73 RUE GEORGES CLEMENCEAU,35400,SAINT-MALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448003400,44800340000075,,,PME,1000,2003-04-01,66.22Z,66.22Y,01,69 RUE DE TREGUIER,22300,LANNION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448003400,44800340000083,,,PME,1000,2003-04-01,66.22Z,66.22Y,01,1 PLACE D'AUVELAIS,22310,PLESTIN-LES-GREVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448604603,44860460300028,,GAN,PME,1000,2003-05-01,66.22Z,66.22Y,02,12 ALLEE VICTOR SCHOELCHER,29300,QUIMPERLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448818658,44881865800016,,,PME,1000,2003-05-30,66.22Z,66.22Y,NN,6 RUE DE BREST,22100,DINAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449209154,44920915400029,CELTIQUE COURTAGE,,PME,5710,2003-06-02,65.12Z,66.22Y,03,14 AVENUE LOUIS DE CADOUDAL,56880,PLOEREN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449209154,44920915400086,CELTIQUE COURTAGE,,PME,5710,2003-06-02,65.12Z,66.22Y,03,3 RUE MOISE LE BIHAN,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449626787,44962678700013,,ALLIANZ,PME,1000,2003-08-01,66.22Z,66.22Y,03,4 PLACE DU 8 MAI 1945,56230,QUESTEMBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449626787,44962678700021,,ALLIANZ,PME,1000,2003-08-01,66.22Z,66.22Y,03,15 ROUTE DE NANTES,56860,SENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449626787,44962678700054,,ALLIANZ,PME,1000,2003-08-01,66.22Z,66.22Y,03,28 RUE DU GENERAL DE GAULLE,56370,SARZEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449626787,44962678700062,,ALLIANZ,PME,1000,2003-08-01,66.22Z,66.22Y,03,1 RUE CARNOT,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449632165,44963216500022,,,PME,1000,2003-08-01,66.22Z,66.22Y,01,2 RUE DE VERDUN,22110,ROSTRENEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449632165,44963216500030,,ALLIANZ,PME,1000,2003-08-01,66.22Z,66.22Y,01,15 AV DU GENERAL DE GAULLE,29270,CARHAIX PLOUGUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449759463,44975946300010,,,PME,1000,2003-07-01,66.22Z,66.22Y,NN,7  LA METTRIE POMMERAIS,22490,PLOUER-SUR-RANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450109392,45010939200032,LOGIC'ASSUR,,PME,5499,2003-10-01,66.22Z,66.22Y,11,4 PLACE DE LA REPUBLIQUE,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450118823,45011882300076,[ND],[ND],PME,1000,2003-07-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],LANNION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450129176,45012917600035,,,PME,1000,2003-09-19,66.22Z,66.22Y,NN,10 RESIDENCE DE KERANDAILLET,29900,CONCARNEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450206230,45020623000028,,,PME,1000,2003-09-01,66.22Z,66.22Y,NN,1 RUE DE L'ARMANDINE,22520,BINIC-ETABLES-SUR-MER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450317888,45031788800045,,,PME,1000,2003-07-01,66.22Z,66.22Y,NN,2 ALLEE DE HOEDIC,56230,QUESTEMBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450663869,45066386900037,,ALLIANZ,PME,1000,2003-08-01,66.22Z,66.22Y,02,16 SQUARE ALBERT TOSTIVINT,35190,TINTENIAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450704754,45070475400016,OPTIMIUM,,PME,5499,2003-10-01,66.22Z,66.22Y,NN,TREGUENEUC,35290,QUEDILLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451008536,45100853600026,,,PME,1000,2003-10-18,66.22Z,66.22Y,NN,7 RUE DU MARCHE AUX FEMMES,56300,PONTIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451219406,45121940600050,[ND],[ND],PME,1000,2002-01-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],PORDIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451287411,45128741100040,,,PME,1000,2003-12-18,66.22Z,66.22Y,NN,7 RUE DE LA COCHARDIERE,35700,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451451470,45145147000012,,,PME,1000,2004-01-02,66.22Z,66.22Y,NN,LES GUIMONDIERES,35520,MELESSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451646707,45164670700021,,,PME,1000,2004-01-01,66.22Z,66.22Y,02,LE BAS BOURG,22510,TREDANIEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451689236,45168923600045,ASSURSET,,PME,5710,2004-01-19,66.22Z,66.22Y,02,80 ALLEE DES MIMOSAS,29800,LANDERNEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451728489,45172848900043,,,PME,1000,2004-01-01,66.22Z,66.22Y,NN,8  YOFF,56190,AMBON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451760706,45176070600064,CHARENTONNE COURTAGE,CHARENTONNE COURTAGE,PME,5499,2003-12-10,66.22Z,66.22Y,NN,2 RUE DE L'EGLISE,29460,DAOULAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451878987,45187898700010,SARL DUAULT-LOUESDON,,PME,5499,2004-01-01,66.22Z,66.22Y,03,12 RUE SAINT JOSEPH,22600,LOUDEAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451878987,45187898700028,SARL DUAULT-LOUESDON,M.M.A.,PME,5499,2004-01-01,66.22Z,66.22Y,03,22 RUE DU PONT D’OUST,56580,ROHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451878987,45187898700044,SARL DUAULT-LOUESDON,MMA,PME,5499,2004-01-01,66.22Z,66.22Y,03,24 RUE NATIONALE,22230,MERDRIGNAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451878987,45187898700051,SARL DUAULT-LOUESDON,,PME,5499,2004-01-01,66.22Z,66.22Y,03,9 PL DE L'EGLISE,22330,LE MENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452769607,45276960700014,,CABINET YVES LEOST,PME,1000,2004-03-17,66.22Z,66.22Y,01,9 ROUTE DE QUIMPER,29460,DAOULAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452921208,45292120800032,HEOL PATRIMOINE,,PME,5710,2004-03-10,66.22Z,66.22Y,03,12 BOULEVARD WALDECK-ROUSSEAU,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453353146,45335314600021,,,PME,1000,2004-04-30,66.22Z,66.22Y,NN,17 RUE HECTOR BERLIOZ,35530,SERVON-SUR-VILAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453353146,45335314600039,,,PME,1000,2004-04-30,66.22Z,66.22Y,NN,40 RUE DU BIGNON,35510,CESSON-SEVIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453378689,45337868900062,,,PME,1000,2004-04-01,66.22Z,66.22Y,NN,11 RUE DE LA GARE,29340,RIEC-SUR-BELON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453409526,45340952600044,EPRIM PATRIMOINE,,PME,5710,2004-04-13,66.22Z,66.22Y,NN,138 RUE ALAIN GERBAULT,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453724429,45372442900023,[ND],[ND],PME,1000,2004-05-28,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453775744,45377574400031,,,PME,1000,2004-06-01,66.22Z,66.22Y,NN,16 GR GRANDE RUE,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453775744,45377574400049,,,PME,1000,2004-06-01,66.22Z,66.22Y,NN,47 RUE DU PUITS MAUGER,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453775744,45377574400056,,,PME,1000,2004-06-01,66.22Z,66.22Y,NN,1 AVENUE DU GENERAL DE GAULLE,35170,BRUZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453904237,45390423700030,,[ND],PME,1000,2004-06-08,66.19B,66.22Y,01,[ND] [ND] [ND],[ND],BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453917924,45391792400061,,,PME,1000,2004-07-01,66.22Z,66.22Y,NN,10 RUE DOCTEUR JOSEPH AUDIC,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454035395,45403539500036,LIBR'INVEST,,PME,5499,2004-06-14,66.22Z,66.22Y,NN,6 IMPASSE DE PARK LANN,29950,BENODET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454062779,45406277900011,,,PME,1000,2004-07-01,66.22Z,66.22Y,02,23 RUE DE SAINT CYR,56380,GUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454062779,45406277900045,,AXA ASSURANCES,PME,1000,2004-07-01,66.22Z,66.22Y,02,55 AVENUE DE LA LIBERATION,35380,PLELAN-LE-GRAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454062779,45406277900052,,AXA ASSURANCES,PME,1000,2004-07-01,66.22Z,66.22Y,02,22 RUE DU FOUR,56380,GUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477519227,47751922700037,,,PME,1000,2004-07-01,66.22Z,66.22Y,NN,78 RUE DES SABLES BLANCS,29900,CONCARNEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
